_id,Product ID,URL,Genedr,UPC,Brand,Title,Model,Variations,Polarized,Price,Description,Image URLs,Product Details,Frame Color,Frame Material,Frame Shape,LensMaterial,Model Number,Lens Color,Size & Fit,Bridge Size,Lense Size,Size,Feature Technology
6932980cd842073f56990f50,3074457345618550227,https://www.sunglasshut.com/ca-en/oakley/oo9239-888392278586,male,410000404058,Oakley,Oakley sunglasses,OO9239 Crankshaft™,/wcs/resources/store/10154/products/3074457345618550227/variants?pdpGroupByValue=OO9239+Crankshaft%E2%84%A2_SUN&categoryId=3074457345626651863,False,29.99,"Introducing Oakley Crankshaft™ sunglasses, a new evolution of the iconic Gascan® frame. The durable o matter™ material makes these shades ready for anything, while the polished black ink frame with ice iridium lenses adds an extra touch of style to your look. With their rectangle shape and standard lens treatment, these shades will keep you rocking all day long.",,"Introducing Oakley Crankshaft™ sunglasses, a new evolution of the iconic Gascan® frame. The durable o matter™ material makes these shades ready for anything, while the polished black ink frame with ice iridium lenses adds an extra touch of style to your look. With their rectangle shape and standard lens treatment, these shades will keep you rocking all day long.",0,,,Polycarbonate,OO9239,,(0-)_size,,, (0-)_size,Classic
6932980ed842073f56990f51,3074457345618707706,https://www.sunglasshut.com/ca-en/ray-ban/rb3757-8056262454114,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB3757 Kai Bio-Based,/wcs/resources/store/10154/products/3074457345618707706/variants?pdpGroupByValue=RB3757+Kai+Bio-Based_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban Kai Bio-Based are a must-have for those who love metal frames. The oval shape gives them an iconic look, while the solid dark grey lenses add an extra touch of style. With their pale gold metal frame and temples, these sunglasses will have you feeling like you're walking on air all day long.",,"Ray-Ban Kai Bio-Based are a must-have for those who love metal frames. The oval shape gives them an iconic look, while the solid dark grey lenses add an extra touch of style. With their pale gold metal frame and temples, these sunglasses will have you feeling like you're walking on air all day long.",0,,,Polyamide Bio,RB3757,,(0-)_size,,, (0-)_size,Classic
6932980fd842073f56990f52,3074457345618690752,https://www.sunglasshut.com/ca-en/ray-ban/rb4401d-8056597846073,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB4401D,/wcs/resources/store/10154/products/3074457345618690752/variants?pdpGroupByValue=RB4401D_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban RB4401D sunglasses feature a square shape that is perfect for those looking for a modern look with clean lines and solid color lenses. The frames are crafted from durable materials in black color, while the dark grey lenses provide optimal protection from harmful UV rays. These unisex sunglasses are designed to keep you feeling stylish all day long.",,"Ray-Ban RB4401D sunglasses feature a square shape that is perfect for those looking for a modern look with clean lines and solid color lenses. The frames are crafted from durable materials in black color, while the dark grey lenses provide optimal protection from harmful UV rays. These unisex sunglasses are designed to keep you feeling stylish all day long.",0,,,Polycarbonate,RB4401D,,(0-)_size,,, (0-)_size,Classic
69329810d842073f56990f53,3074457345618704680,https://www.sunglasshut.com/ca-en/gucci/gc002291-889652498843,unisex,410000404058,Gucci,Gucci sunglasses,GG1681S,/wcs/resources/store/10154/products/3074457345618704680/variants?pdpGroupByValue=GG1681S_SUN&categoryId=3074457345626651850,False,29.99,"Discover Gucci GG1681S sunglasses, a timeless expression of elegance and sophistication. The solid brown lenses provide a striking contrast to the tortoise shell cat-eye frame with its polished finish. These captivating shades embody all that is quintessentially Gucci: effortlessly stylish and unmistakably glamorous. Elevate your look with this exquisite fusion of tradition and contemporary allure, where past and present seamlessly intertwine to create an enduring legacy for generations to come.",,"Discover Gucci GG1681S sunglasses, a timeless expression of elegance and sophistication. The solid brown lenses provide a striking contrast to the tortoise shell cat-eye frame with its polished finish. These captivating shades embody all that is quintessentially Gucci: effortlessly stylish and unmistakably glamorous. Elevate your look with this exquisite fusion of tradition and contemporary allure, where past and present seamlessly intertwine to create an enduring legacy for generations to come.",0,,,Polyamide Bio,GG1681S,,(0-)_size,,, (0-)_size,Classic
69329811d842073f56990f54,3074457345618730389,https://www.sunglasshut.com/ca-en/armani-exchange/ax4165s-7895653341746,male,410000404058,Armani Exchange,AX (Armani Exchange) sunglasses,AX4165S,/wcs/resources/store/10154/products/3074457345618730389/variants?pdpGroupByValue=AX4165S_SUN&categoryId=3074457345626651868,False,29.99,"Elevate your look with the Armani Exchange AX4165S sunglasses, designed for those who embrace style without compromising comfort. The solid dark grey lenses provide optimal protection from harmful UV rays while adding a touch of sophistication to this square-shaped matte black frame. Experience the perfect blend of fashion-forward aesthetics and everyday wearability that makes these shades an easy choice for any occasion.",,"Elevate your look with the Armani Exchange AX4165S sunglasses, designed for those who embrace style without compromising comfort. The solid dark grey lenses provide optimal protection from harmful UV rays while adding a touch of sophistication to this square-shaped matte black frame. Experience the perfect blend of fashion-forward aesthetics and everyday wearability that makes these shades an easy choice for any occasion.",0,,,Polyamide Bio,AX4165S,,(0-)_size,,, (0-)_size,Classic
69329812d842073f56990f55,3074457345618601839,https://www.sunglasshut.com/ca-en/tory-burch/ty7169u-725125381413,unisex,410000404058,Tory Burch,Tory Burch sunglasses,TY7169U,/wcs/resources/store/10154/products/3074457345618601839/variants?pdpGroupByValue=TY7169U_SUN&categoryId=3074457345626651844,False,29.99,"Elevating the everyday essentials, Tory Burch TY7169U sunglasses offer a sophisticated and timeless allure. Featuring a solid grey lenses paired with black frame, this rectangle shape exudes sophistication and elegance. Crafted from premium materials, these sunglasses offer both style and functionality for everyday wear.",,"Elevating the everyday essentials, Tory Burch TY7169U sunglasses offer a sophisticated and timeless allure. Featuring a solid grey lenses paired with black frame, this rectangle shape exudes sophistication and elegance. Crafted from premium materials, these sunglasses offer both style and functionality for everyday wear.",0,,,Polyamide,TY7169U,,(0-)_size,,, (0-)_size,Classic
69329813d842073f56990f56,3074457345618669464,https://www.sunglasshut.com/ca-en/armani-exchange/ax4145s-7895653287235,male,410000404058,Armani Exchange,AX (Armani Exchange) sunglasses,AX4145S,/wcs/resources/store/10154/products/3074457345618669464/variants?pdpGroupByValue=AX4145S_SUN&categoryId=3074457345626651868,False,29.99,"Elevate your style with Armani Exchange AX4145S sunglasses, a perfect blend of sophistication and contemporary flair. These solid dark grey rectangle frames exude timeless elegance, while the shiny black finish adds an edgy touch to your look. Crafted from high-quality materials, these shades offer both comfort and durability for all-day wearability. Embrace effortless sophistication with Armani Exchange AX4145S sunglasses, where timeless design meets modern flair.",,"Elevate your style with Armani Exchange AX4145S sunglasses, a perfect blend of sophistication and contemporary flair. These solid dark grey rectangle frames exude timeless elegance, while the shiny black finish adds an edgy touch to your look. Crafted from high-quality materials, these shades offer both comfort and durability for all-day wearability. Embrace effortless sophistication with Armani Exchange AX4145S sunglasses, where timeless design meets modern flair.",0,,,Polyamide Bio,AX4145S,,(0-)_size,,, (0-)_size,Classic
69329815d842073f56990f57,3074457345618709450,https://www.sunglasshut.com/ca-en/ray-ban/rb4441d-8056262529584,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB4441D,/wcs/resources/store/10154/products/3074457345618709450/variants?pdpGroupByValue=RB4441D_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban RB4441D are a must-have for those who want to make a statement. The solid dark green lenses, paired with the transparent brown frame and temples, create an edgy look that is sure to turn heads. These sunglasses have a unique pillow shape that will keep you looking stylish all day long.",,"Ray-Ban RB4441D are a must-have for those who want to make a statement. The solid dark green lenses, paired with the transparent brown frame and temples, create an edgy look that is sure to turn heads. These sunglasses have a unique pillow shape that will keep you looking stylish all day long.",0,,,Polyamide Bio,RB4441D,,(0-)_size,,, (0-)_size,Classic
69329816d842073f56990f58,3074457345618646372,https://www.sunglasshut.com/ca-en/burberry/be4392u-8056597826686,unisex,410000404058,Burberry,Burberry sunglasses,BE4392U Briar,/wcs/resources/store/10154/products/3074457345618646372/variants?pdpGroupByValue=BE4392U+Briar_SUN&categoryId=3074457345626651871,False,29.99,"Experience the timeless square shape of Burberry Briar, a style that seamlessly blends vintage charm with modern sophistication. Crafted in black/vintage check frames made from resilient yet comfortable acetate material, these sunglasses exude elegance and allure. The solid dark grey lenses provide optimal protection while enhancing your look with a touch of understated sophistication. Embrace the iconic British heritage and contemporary design elements that are embodied by this exquisite pair that effortlessly fuses past and present aesthetics for an enduring appeal.",,"Experience the timeless square shape of Burberry Briar, a style that seamlessly blends vintage charm with modern sophistication. Crafted in black/vintage check frames made from resilient yet comfortable acetate material, these sunglasses exude elegance and allure. The solid dark grey lenses provide optimal protection while enhancing your look with a touch of understated sophistication. Embrace the iconic British heritage and contemporary design elements that are embodied by this exquisite pair that effortlessly fuses past and present aesthetics for an enduring appeal.",0,,,Polyamide Bio,BE4392U,,(0-)_size,,, (0-)_size,Classic
69329817d842073f56990f59,3074457345618399666,https://www.sunglasshut.com/ca-en/burberry/be4216-8053672995329,unisex,410000404058,Burberry,Burberry sunglasses,BE4216,/wcs/resources/store/10154/products/3074457345618399666/variants?pdpGroupByValue=BE4216_SUN&categoryId=3074457345626651871,False,29.99,Burberry cat eye black acetate sunglasses with light grey/dark blue gradient lenses. Come in a designer-stamped case.,,Burberry cat eye black acetate sunglasses with light grey/dark blue gradient lenses. Come in a designer-stamped case.,0,,,Cr39,BE4216,,(0-)_size,,, (0-)_size,Gradient
